"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","240","2203408097280","3801088","3452928","15704","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s WwanSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.140625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6824","8",,"False","27-08-2022 03:47:34 AM",,"3996",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15704","15704","3452928","3452928","102256","102256","3616768","3616768","11972608","11972608","2203412291584","94068736","True","Normal","3452928","3452928","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","240","2203408097280","89874432","False",,,,"3801088","3801088",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0781250","00:00:00.1406250","00:00:00.0625000","0","","True",,
"svchost","0","136","2203390459904","2269184","1642496","9416","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s SstpSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4012","8",,"False","27-08-2022 03:47:34 AM",,"4104",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1642496","1642496","70960","70960","1916928","1916928","7249920","7249920","2203394658304","76435456","True","Normal","1642496","1642496","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","136","2203390459904","72237056","False",,,,"2269184","2269184",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0312500","00:00:00","0","","True",,
"svchost","0","109","2203386658816","2035712","1404928","7472","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalService -p -s WdiServiceHost","System.Diagnostics.Process (services)","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3696","8",,"False","27-08-2022 03:47:34 AM",,"4176",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1404928","1404928","57840","57840","1581056","1581056","5865472","5865472","2203388755968","70533120","True","Normal","1404928","1404928","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","109","2203386658816","68435968","False",,,,"2035712","2035712",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","0","","True",,
"svchost","0","152","2203385835520","1781760","1363968","7376","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks","System.Diagnostics.Process (services)","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6092","8",,"False","27-08-2022 03:47:34 AM",,"4184",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7376","7376","1363968","1363968","60808","60808","1527808","1527808","6086656","6086656","2203388981248","70758400","True","Normal","1363968","1363968","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","152","2203385835520","67612672","False",,,,"1781760","1781760",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","0","","True",,
"svchost","0","376","2203430801408","7225344","4599808","18656","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService","System.Diagnostics.Process (services)","Microsoft Corporation","0.5","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2632","8",,"False","27-08-2022 03:47:34 AM",,"4236",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","18656","18656","4599808","4599808","160640","160640","5079040","5079040","21053440","21053440","2203440435200","122212352","True","Normal","4599808","4599808","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","376","2203430801408","112578560","False",,,,"7225344","7225344",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2500000","00:00:00.5000000","00:00:00.2500000","0","","True",,
"svchost","0","362","2203402379264","4399104","2961408","16104","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s iphlpsvc","System.Diagnostics.Process (services)","Microsoft Corporation","1.734375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3692","8",,"False","27-08-2022 03:47:34 AM",,"4256",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16104","16104","2961408","2961408","101912","101912","3772416","3772416","11726848","11726848","2203411779584","93556736","True","Normal","2961408","2961408","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","362","2203402379264","84156416","False",,,,"4399104","4399104",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.6875000","00:00:01.7343750","00:00:01.0468750","0","","True",,
"svchost","0","205","2203396186112","2461696","1810432","12440","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -s W32Time","System.Diagnostics.Process (services)","Microsoft Corporation","0.109375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6004","8",,"False","27-08-2022 03:49:45 AM",,"4680",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12440","12440","1810432","1810432","79672","79672","2121728","2121728","8196096","8196096","2203398283264","80060416","True","Normal","1810432","1810432","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","205","2203396186112","77963264","False",,,,"2461696","2461696",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.1093750","00:00:00.0156250","0","","True",,
"svchost","0","381","2203417681920","4476928","3440640","24776","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs","System.Diagnostics.Process (services)","Microsoft Corporation","0.1875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4684","8",,"False","27-08-2022 03:47:35 AM",,"4920",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","24776","24776","3440640","3440640","123400","123400","3899392","3899392","13389824","13389824","2203422400512","104177664","True","Normal","3440640","3440640","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","381","2203417681920","99459072","False",,,,"4476928","4476928",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1406250","00:00:00.1875000","00:00:00.0468750","0","","True",,
"svchost","0","221","2203399766016","2867200","2551808","11400","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.296875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5212","8",,"False","27-08-2022 03:47:35 AM",,"5228",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11400","11400","2551808","2551808","80416","80416","2904064","2904064","9166848","9166848","2203404566528","86343680","True","Normal","2551808","2551808","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","221","2203399766016","81543168","False",,,,"2867200","2867200",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1562500","00:00:00.2968750","00:00:00.1406250","0","","True",,
"svchost","0","295","2203402502144","4460544","2957312","19136","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV","System.Diagnostics.Process (services)","Microsoft Corporation","2.46875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6740","8",,"False","27-08-2022 03:47:36 AM",,"5652",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","19136","19136","2957312","2957312","95560","95560","3297280","3297280","9789440","9789440","2203408269312","90046464","True","Normal","2957312","2957312","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","295","2203402502144","84279296","False",,,,"4460544","4460544",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.3281250","00:00:02.4687500","00:00:01.1406250","0","","True",,
"svchost","0","151","2203393028096","3170304","1794048","10192","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.21875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4572","8",,"False","27-08-2022 03:47:36 AM",,"5684",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10192","10192","1794048","1794048","77432","77432","2134016","2134016","8683520","8683520","2203397746688","79523840","True","Normal","1794048","1794048","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","151","2203393028096","74805248","False",,,,"3170304","3170304",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1093750","00:00:00.2187500","00:00:00.1093750","0","","True",,
"svchost","0","276","2203413331968","8171520","4030464","15064","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalService -p -s LicenseManager","System.Diagnostics.Process (services)","Microsoft Corporation","0.765625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6972","8",,"False","27-08-2022 03:56:39 AM",,"5764",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15064","15064","4030464","4030464","117584","117584","5554176","5554176","24850432","24850432","2203441410048","123187200","True","Normal","4030464","4030464","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","276","2203413331968","95109120","False",,,,"8171520","8171520",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3437500","00:00:00.7656250","00:00:00.4218750","0","","True",,
"svchost","0","162","2203389259776","4796416","1687552","8152",,,,,"0.015625",,,,,"Process",,,"8",,"False","30-08-2022 03:10:40 AM",,"6004",".",,,,"8152","8152","1687552","1687552","66696","66696","1970176","1970176","8052736","8052736","2203393454080","75231232",,,"1687552","1687552","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","162","2203389259776","71036928","False",,,,"4796416","4796416",,,"00:00:00.0156250","00:00:00.0156250","00:00:00","0","","True",,
"svchost","0","279","2203430510592","14909440","3932160","12232","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker","System.Diagnostics.Process (services)","Microsoft Corporation","4.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5208","8",,"False","27-08-2022 03:56:33 AM",,"6232",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12232","12232","3932160","3932160","155136","155136","4947968","4947968","22573056","22573056","2203453734912","135512064","True","Normal","3932160","3932160","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","279","2203430510592","112287744","False",,,,"14909440","14909440",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.4062500","00:00:04.0625000","00:00:02.6562500","0","","True",,
"svchost","0","240","2203406295040","4382720","2887680","13272",,,,,"0.375",,,,,"Process",,,"8",,"False","27-08-2022 03:49:46 AM",,"7472",".",,,,"13272","13272","2887680","2887680","103064","103064","3526656","3526656","11722752","11722752","2203414855680","96632832",,,"2887680","2887680","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","240","2203406295040","88072192","False",,,,"4382720","4382720",,,"00:00:00.2500000","00:00:00.3750000","00:00:00.1250000","0","","True",,
"svchost","0","265","2203398406144","3366912","3010560","15368","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s FDResPub","System.Diagnostics.Process (services)","Microsoft Corporation","0.28125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5108","8",,"False","27-08-2022 06:06:10 AM",,"7564",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15368","15368","3010560","3010560","95264","95264","3948544","3948544","11018240","11018240","2203408367616","90144768","True","Normal","3010560","3010560","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","265","2203398406144","80183296","False",,,,"3366912","3366912",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1562500","00:00:00.2812500","00:00:00.1250000","0","","True",,
"svchost","2","364","2203480383488","12210176","6983680","18208","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService","System.Diagnostics.Process (services)","Microsoft Corporation","1.3125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5496","8",,"False","30-08-2022 02:44:05 AM",,"7628",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","18208","18208","6983680","6983680","252600","252600","8552448","8552448","35176448","35176448","2203530260480","212037632","True","Normal","6983680","6983680","svchost","15","2",,"System.Diagnostics.ProcessThreadCollection","364","2203480383488","162160640","False",,,,"12210176","12210176",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3437500","00:00:01.3125000","00:00:00.9687500","0","","True",,
"svchost","0","421","2203444531200","6807552","5492736","21712","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.40625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6780","8",,"False","27-08-2022 03:49:43 AM",,"7680",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21712","21712","5492736","5492736","178976","178976","6057984","6057984","21434368","21434368","2203450216448","131993600","True","Normal","5492736","5492736","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","421","2203444531200","126308352","False",,,,"6807552","6807552",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2031250","00:00:00.4062500","00:00:00.2031250","0","","True",,
"svchost","0","119","2203385188352","3592192","1384448","7472","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Appinfo","System.Diagnostics.Process (services)","Microsoft Corporation","0.15625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6636","8",,"False","27-08-2022 03:56:36 AM",,"8380",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1384448","1384448","60440","60440","1568768","1568768","6594560","6594560","2203392409600","74186752","True","Normal","1384448","1384448","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","119","2203385188352","66965504","False",,,,"3592192","3592192",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1562500","00:00:00.1562500","00:00:00","0","","True",,
"svchost","0","243","2203430096896","7024640","4591616","12040","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.515625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3672","8",,"False","27-08-2022 03:56:37 AM",,"8696",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12040","12040","4591616","4591616","107688","107688","9154560","9154560","15511552","15511552","2203451801600","133578752","True","Normal","4591616","4591616","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","243","2203430096896","111874048","False",,,,"7024640","7024640",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3750000","00:00:00.5156250","00:00:00.1406250","0","","True",,
"svchost","0","187","2203545341952","3010560","6242304","14680","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s DsSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.078125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5644","8",,"False","27-08-2022 04:56:49 AM",,"9084",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14680","14680","6242304","6242304","93712","93712","6582272","6582272","10842112","10842112","2203550584832","232361984","True","Normal","6242304","6242304","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","187","2203545341952","227119104","False",,,,"3010560","3010560",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0468750","00:00:00.0781250","00:00:00.0312500","0","","True",,
"svchost","2","255","2203466649600","11927552","3411968","13048","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.1875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6156","8",,"False","30-08-2022 02:44:08 AM",,"9448",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13048","13048","3411968","3411968","209080","209080","4038656","4038656","18972672","18972672","2203478040576","159817728","True","Normal","3411968","3411968","svchost","15","2",,"System.Diagnostics.ProcessThreadCollection","255","2203466649600","148426752","False",,,,"11927552","11927552",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0625000","00:00:00.1875000","00:00:00.1250000","0","","True",,
"svchost","0","192","2203398053888","2793472","1978368","10304","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s NcdAutoSetup","System.Diagnostics.Process (services)","Microsoft Corporation","0.1875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2684","8",,"False","27-08-2022 06:06:10 AM",,"9676",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10304","10304","1978368","1978368","86688","86688","2416640","2416640","9637888","9637888","2203405058048","86835200","True","Normal","1978368","1978368","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","192","2203398053888","79831040","False",,,,"2793472","2793472",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0781250","00:00:00.1875000","00:00:00.1093750","0","","True",,
"svchost","0","115","2203386388480","1970176","1310720","7456","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts","System.Diagnostics.Process (services)","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4692","8",,"False","30-08-2022 02:42:50 AM",,"11140",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7456","7456","1310720","1310720","58624","58624","1536000","1536000","6213632","6213632","2203387961344","69738496","True","Normal","1310720","1310720","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","115","2203386388480","68165632","False",,,,"1970176","1970176",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0156250","00:00:00.0156250","00:00:00","0","","True",,
"svchost","0","140","2203391897600","2486272","1605632","9424","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s fdPHost","System.Diagnostics.Process (services)","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5696","8",,"False","27-08-2022 06:06:10 AM",,"11496",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9424","9424","1605632","1605632","73224","73224","1974272","1974272","7987200","7987200","2203397664768","79441920","True","Normal","1605632","1605632","svchost","15","0",,"System.Diagnostics.ProcessThreadCollection","140","2203391897600","73674752","False",,,,"2486272","2486272",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","0","","True",,
"svchost","2","254","2203427500032","4587520","2994176","14536","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","System.Diagnostics.Process (services)","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4404","8",,"False","30-08-2022 02:46:05 AM",,"12596",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14536","14536","2994176","2994176","155960","155960","3375104","3375104","13611008","13611008","2203434033152","115810304","True","Normal","2994176","2994176","svchost","15","2",,"System.Diagnostics.ProcessThreadCollection","254","2203427500032","109277184","False",,,,"4587520","4587520",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1093750","00:00:00.1718750","00:00:00.0625000","0","","True",,
"SynTPEnh","2","506","4441653248","9162752","6455296","16672","C:\Program Files\Synaptics\SynTP\SynTPEnh.exe","""C:\Program Files\Synaptics\SynTP\SynTPEnh.exe""","System.Diagnostics.Process (SynTPEnhService)","Synaptics Incorporated","44.90625","19.3.8.32 12Nov18","19.3.8.32 12Nov18","Synaptics TouchPad 64-bit Enhancements","Synaptics Pointing Device Driver","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7068","10",,"False","30-08-2022 02:44:04 AM",,"8632",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16672","16672","6455296","6455296","274392","274392","6791168","6791168","22003712","22003712","4446908416","151941120","True","AboveNormal","6455296","6455296","SynTPEnh","15","2",,"System.Diagnostics.ProcessThreadCollection","506","4441653248","146685952","False",,,,"9162752","9162752",,"System.Diagnostics.ProcessModule (SynTPEnh.exe)","00:00:13.0156250","00:00:44.9062500","00:00:31.8906250","0","","True",,
"SynTPEnhService","0","265","4373876736","2400256","1527808","8208","C:\Program Files\Synaptics\SynTP\SynTPEnhService.exe","""C:\Program Files\Synaptics\SynTP\SynTPEnhService.exe""","System.Diagnostics.Process (services)","Synaptics Incorporated","0.0625","19.3.8.32 12Nov18","19.3.8.32 12Nov18","64-bit Synaptics Pointing Enhance Service","Synaptics Pointing Device Driver","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5512","8",,"False","27-08-2022 03:47:34 AM",,"4208",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8208","8208","1527808","1527808","123504","123504","1617920","1617920","6799360","6799360","4378787840","83820544","True","Normal","1527808","1527808","SynTPEnhService","15","0",,"System.Diagnostics.ProcessThreadCollection","265","4373876736","78909440","False",,,,"2400256","2400256",,"System.Diagnostics.ProcessModule (SynTPEnhService.exe)","00:00:00.0625000","00:00:00.0625000","00:00:00","0","","True",,
"SynTPHelper","2","79","4381061120","2007040","1101824","6928","C:\PROGRAM FILES\SYNAPTICS\SYNTP\SYNTPHELPER.EXE","""C:\PROGRAM FILES\SYNAPTICS\SYNTP\SYNTPHELPER.EXE"" ","System.Diagnostics.Process","Synaptics Incorporated","0.03125","19.3.8.32 12Nov18","19.3.8.32 12Nov18","Synaptics Pointing Device Helper","Synaptics Pointing Device Driver","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6392","10",,"False","30-08-2022 02:44:06 AM",,"14048",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","6928","6928","1101824","1101824","100784","100784","1175552","1175552","5558272","5558272","4383793152","88825856","True","AboveNormal","1101824","1101824","SynTPHelper","15","2",,"System.Diagnostics.ProcessThreadCollection","79","4381061120","86093824","False",,,,"2007040","2007040",,"System.Diagnostics.ProcessModule (SYNTPHELPER.EXE)","00:00:00.0156250","00:00:00.0312500","00:00:00.0156250","0","","True",,
"System","0","3661","5771264","847872","204800","272",,,,,"855.28125",,,,,"Process",,,"8",,"False","27-08-2022 03:47:21 AM",,"4",".",,,,"272","272","204800","204800","0","0","266240","266240","3592192","3592192","33153024","33153024",,,"204800","204800","System",,"0",,"System.Diagnostics.ProcessThreadCollection","3661","5771264","5771264","False",,,,"847872","847872",,,"00:14:15.2812500","00:14:15.2812500","00:00:00","0","","True",,
"SystemSettings","2","884","2203826692096","1437696","24195072","42368","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel","System.Diagnostics.Process (svchost)","Microsoft Corporation","1.28125","10.0.19041.1865 (WinBuild.160101.0800)","10.0.19041.1865","Settings","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5080","8",,"False","30-08-2022 02:45:23 AM",,"9400",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","42368","42368","24195072","24195072","873776","873776","47038464","47038464","105250816","105250816","2203834474496","516251648","True","Normal","24195072","24195072","SystemSettings","15","2",,"System.Diagnostics.ProcessThreadCollection","884","2203826692096","508469248","False",,,,"1437696","1437696",,"System.Diagnostics.ProcessModule (SystemSettings.exe)","00:00:00.7500000","00:00:01.2812500","00:00:00.5312500","197484","Settings","False",,
